"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance_SAM","avg_abundance_Stunting","prevalence_SAM","prevalence_Stunting"
"77","mal.typeStunting","Polyangiaceae","Family","`Polyangiaceae`~mal.type",0.119972173201845,0.126081351329434,0.951545743576091,0.344383920351451,1,0,5.22733379320074e-06,0,0.0377358490566038
"78","mal.typeStunting","Geminicoccaceae","Family","`Geminicoccaceae`~mal.type",0.0928011286766229,0.138408907333303,0.670485234401483,0.504607959727008,1,0,8.47750071310741e-06,0,0.0188679245283019
"79","mal.typeStunting","Ferrovibrionaceae","Family","`Ferrovibrionaceae`~mal.type",0.177717486410019,0.185764568174704,0.956681288343874,0.341801820870291,1,0,1.47916496000962e-05,0,0.0377358490566038
"80","mal.typeStunting","Reyranellaceae","Family","`Reyranellaceae`~mal.type",0.0593306190499286,0.0884890762775598,0.670485234401463,0.50460795972702,1,0,2.47890329352049e-06,0,0.0188679245283019
"81","mal.typeStunting","Veillonellaceae","Family","`Veillonellaceae`~mal.type",2.73434402617299,0.734826817308829,3.72107272321256,0.000380963400520053,0.0157178580990706,0.00427545640149408,0.00549806211894778,0.625,0.981132075471698
"82","mal.typeStunting","Selenomonadaceae","Family","`Selenomonadaceae`~mal.type",-0.582756627489146,0.336241193979574,-1.73315060118585,0.0871786967311031,1,9.97269454415791e-05,1.40229511051366e-05,0.166666666666667,0.0943396226415094
"83","mal.typeStunting","Acidaminococcaceae","Family","`Acidaminococcaceae`~mal.type",-0.332046837927018,0.161811941039847,-2.0520539818829,0.0436548344386775,0.964885282721306,2.7981393488112e-05,0,0.0833333333333333,0
"84","mal.typeStunting","Erysipelotrichaceae","Family","`Erysipelotrichaceae`~mal.type",0.460328296479775,0.468824106541631,0.981878470105715,0.329316566149393,1,8.33304703435765e-05,0.000105022765211671,0.125,0.245283018867925
"85","mal.typeStunting","Acholeplasmataceae","Family","`Acholeplasmataceae`~mal.type",0.0928011286766229,0.138408907333303,0.670485234401483,0.504607959727008,1,0,8.47750071310741e-06,0,0.0188679245283019
"86","mal.typeStunting","Mycoplasmataceae","Family","`Mycoplasmataceae`~mal.type",0.109423165912789,0.451383043299229,0.242417537692595,0.809118335420709,1,0.000362383702038323,0.000109020934455625,0.0833333333333333,0.169811320754717
"87","mal.typeStunting","Streptococcaceae","Family","`Streptococcaceae`~mal.type",0.433231902691896,0.244940638057807,1.76872203047684,0.0810061915073125,1,0.605014543254582,0.666192016504505,1,1
